brand,os,inches,battery,battery_type,ram(GB),announcement_date,weight(g),storage(GB),video_720p,video_1080p,video_4K,video_8K,video_30fps,video_60fps,video_120fps,video_240fps,video_480fps,video_960fps,price,resolution_height,resolution_width,resolution,os_unique,ppi
LG,Android 8.1,6.2,3300,Li-Ion,4,2018-06-01,171.0,32,False,True,False,False,True,False,False,False,False,False,350.0,1080,2160,2332800,Android,389.5086154354472
Xiaomi,Android 8.1,5.45,3000,Li-Po,4,2018-06-01,146.0,32,False,True,False,False,True,False,False,False,False,False,130.0,720,1440,1036800,Android,295.40714565134834
Xiaomi,Android 8.1,5.45,3000,Li-Ion,3,2018-06-01,145.0,16,False,True,False,False,True,False,False,False,False,False,110.0,720,1440,1036800,Android,295.40714565134834
Honor,Android 8.0,5.84,3000,Li-Po,4,2018-07-01,152.0,32,False,True,False,False,True,False,False,False,False,False,220.0,1080,2280,2462400,Android,431.99580907456107
Honor,Android 8.1,6.95,5000,Li-Po,8,2018-07-01,230.0,64,True,True,True,False,True,False,False,False,False,False,400.0,1080,2220,2397600,Android,355.2179673917867
Huawei,Android 9.0,6.21,3400,Li-Ion,6,2018-07-01,160.0,64,False,True,False,False,False,True,False,False,False,False,100.0,1080,2340,2527200,Android,415.0093061819233
Huawei,Android 8.1,6.3,3750,Li-Po,6,2018-07-01,166.0,64,True,True,True,False,True,True,False,False,False,False,140.0,1080,2340,2527200,Android,409.08060180789585
Honor,Android 8.1,6.3,3750,Li-Po,6,2018-07-01,176.0,64,True,True,True,False,True,True,False,False,False,False,250.0,1080,2340,2527200,Android,409.08060180789585
LG,Android 7.1.2,5.3,3000,Li-Ion,3,2018-07-01,162.0,16,False,True,False,False,True,False,False,False,False,False,250.0,720,1280,921600,Android,277.095241519786
LG,Android 8.1,5.5,4500,Li-Po,2,2018-07-01,171.0,16,False,True,False,False,True,False,False,False,False,False,160.0,720,1280,921600,Android,267.0190509190665
Sony,Android 8.0,6.0,3580,Li-Ion,6,2018-07-01,205.0,32,True,True,True,False,True,False,False,False,False,False,240.0,1080,2160,2332800,Android,402.49223594996215
Xiaomi,Android 8.1,6.9,5500,Li-Ion,6,2018-07-01,221.0,64,True,True,True,False,True,False,True,False,False,False,310.0,1080,2160,2332800,Android,349.993248652141
Xiaomi,Android 8.1,5.84,4000,Li-Po,4,2018-07-01,178.0,32,False,True,False,False,True,False,False,False,False,False,380.0,1080,2280,2462400,Android,431.99580907456107
Samsung,Android 8.0,5.6,3000,Li-Ion,4,2018-07-01,154.0,32,False,True,False,False,True,False,False,False,False,False,150.0,720,1480,1065600,Android,293.90058016344267
Oppo,Android 8.1,6.2,4230,Li-Ion,4,2018-07-01,168.0,32,False,True,False,False,True,False,False,False,False,False,150.0,720,1520,1094400,Android,271.27478763391787
Oppo,Android 8.1,6.2,4230,Li-Ion,4,2018-07-13,168.0,16,False,True,False,False,True,False,False,False,False,False,460.0,720,1520,1094400,Android,271.27478763391787
Huawei,Android 8.1,6.3,3340,Li-Ion,6,2018-07-18,169.0,64,False,True,False,False,True,False,False,False,False,False,90.0,1080,2340,2527200,Android,409.08060180789585
Xiaomi,Android 8.1,5.99,3000,Li-Po,6,2018-07-24,166.0,32,True,True,True,False,True,False,True,False,False,False,270.0,1080,2160,2332800,Android,403.16417624370166
Oppo,Android 8.1,6.4,3500,Li-Po,8,2018-08-01,182.0,128,True,True,True,False,True,False,False,False,False,False,270.0,1080,2340,2527200,Android,402.68871740464743
LG,Android 8.1,6.1,3000,Li-Po,4,2018-08-01,156.0,32,True,True,True,False,True,False,False,False,False,False,300.0,1440,3120,4492800,Android,563.3241074075942
LG,Android 8.1,6.2,3300,Li-Po,4,2018-08-01,172.0,64,False,True,False,False,True,False,False,False,False,False,140.0,1080,2160,2332800,Android,389.5086154354472
Oppo,Android 8.1,6.3,3500,Li-Po,6,2018-08-01,169.0,64,False,True,False,False,True,False,False,False,False,False,510.0,1080,2340,2527200,Android,409.08060180789585
Samsung,Android 8.1 Oreo,5.0,2600,Li-Ion,1,2018-08-01,154.0,8,False,True,False,False,True,False,False,False,False,False,200.0,540,960,518400,Android,220.29071700822982
Realme,Android 8.1,6.2,4230,Li-Ion,4,2018-08-01,168.0,32,False,True,False,False,True,False,False,False,False,False,120.0,720,1520,1094400,Android,271.27478763391787
LG,Android 8.1,6.1,3000,Li-Ion,4,2018-08-01,156.0,32,True,True,True,False,True,False,False,False,False,False,350.0,1440,3120,4492800,Android,563.3241074075942
Huawei,Android 8.1,6.3,3750,Li-Ion,6,2018-08-01,172.0,64,False,True,False,False,False,True,False,False,False,False,350.0,1080,2340,2527200,Android,409.08060180789585
Oppo,Android 8.1,6.4,3700,Li-Po,8,2018-08-01,183.0,128,True,True,True,False,True,False,False,False,False,False,330.0,1080,2340,2527200,Android,402.68871740464743
LG,Android 7.1.2,5.0,2500,Li-Ion,2,2018-08-01,152.0,16,False,True,False,False,True,False,False,False,False,False,200.0,720,1280,921600,Android,293.7209560109731
Samsung,Android 8.1,6.4,4000,Li-Ion,8,2018-08-09,201.0,128,True,True,True,False,True,True,True,True,False,True,150.0,1440,2960,4262400,Android,514.3260152860246
Xiaomi,Android 8.1,6.18,4000,Li-Po,8,2018-08-22,182.0,64,True,True,True,False,True,True,True,True,False,True,360.0,1080,2246,2425680,Android,403.26390633779283
Sony,Android 9.0,6.0,3300,Li-Ion,6,2018-08-30,193.0,64,True,True,True,False,True,True,False,False,False,True,510.0,1440,2880,4147200,Android,536.6563145999495
Xiaomi,Android 8.1,6.26,3350,Li-Po,6,2018-09-01,169.0,64,True,True,True,False,True,False,True,False,False,False,360.0,1080,2280,2462400,Android,403.01206469575664
Xiaomi,Android 8.1,6.21,3000,Li-Po,8,2018-09-01,177.0,128,True,True,True,False,True,True,True,True,False,False,510.0,1080,2248,2427840,Android,401.6060445003491
Xiaomi,Android 8.1,6.26,4000,Li-Po,6,2018-09-01,182.0,32,False,True,False,False,True,False,False,False,False,False,200.0,1080,2280,2462400,Android,403.01206469575664
Oppo,Android 8.1,6.3,3500,Li-Po,4,2018-09-01,169.0,64,False,True,False,False,True,False,False,False,False,False,250.0,1080,2340,2527200,Android,409.08060180789585
Samsung,Android 8.1,6.0,3300,Li-Ion,3,2018-09-01,178.0,16,False,True,False,False,True,False,False,False,False,False,100.0,720,1480,1065600,Android,274.3072081525465
Honor,Android 8.1,6.5,3750,Li-Po,6,2018-09-01,175.0,64,False,True,False,False,False,True,False,False,True,False,220.0,1080,2340,2527200,Android,396.4935063676529
Honor,Android 8.1,7.12,5000,Li-Po,6,2018-09-01,210.0,64,False,True,False,False,True,False,False,False,False,False,250.0,1080,2244,2423520,Android,349.7708774451482
Realme,Android 8.1,6.2,4230,Li-Ion,2,2018-09-01,168.0,16,False,True,False,False,True,False,False,False,False,False,100.0,720,1520,1094400,Android,271.27478763391787
Samsung,Android 8.1,6.0,3300,Li-Ion,4,2018-09-01,178.0,32,False,True,False,False,True,False,False,False,False,False,220.0,720,1480,1065600,Android,274.3072081525465
Realme,Android 8.1,6.3,3500,Li-Ion,8,2018-09-01,174.0,64,True,True,True,False,True,True,True,True,False,False,150.0,1080,2340,2527200,Android,409.08060180789585
Apple,iOS 12,6.5,3174,Li-Ion,4,2018-09-12,208.0,64,True,True,True,False,True,True,True,True,False,False,570.0,1242,2688,3338496,iOS,455.54851520353134
Apple,iOS 12,5.8,2658,Li-Ion,4,2018-09-12,177.0,64,True,True,True,False,True,True,True,True,False,False,380.0,1125,2436,2740500,iOS,462.62579033027964
Apple,iOS 12,6.1,2942,Li-Ion,3,2018-09-12,194.0,64,True,True,True,False,True,True,True,True,False,False,310.0,828,1792,1483776,iOS,323.613699324913
Samsung,Android 8.0,6.0,3300,Li-Po,6,2018-09-20,168.0,64,True,True,False,False,True,True,True,True,False,True,200.0,1080,2220,2397600,Android,411.46081222881963
Xiaomi,Android 8.0,6.01,4000,Li-Ion,6,2018-10-01,190.0,128,True,True,True,False,True,False,True,False,False,False,450.0,1080,2160,2332800,Android,401.82253173041147
Xiaomi,Android 9.0,6.39,3200,Li-Po,6,2018-10-01,218.0,128,True,True,True,False,False,True,False,False,False,True,730.0,1080,2340,2527200,Android,403.31890319088325
Lenovo,Android 8.1,5.7,3000,Li-Ion,3,2018-10-01,155.0,32,False,True,False,False,False,True,False,False,False,False,150.0,720,1440,1036800,Android,282.45069189471025
Lenovo,Android 8.1,5.99,4050,Li-Ion,6,2018-10-01,165.0,64,True,True,True,False,True,False,False,False,False,False,200.0,1080,2160,2332800,Android,403.16417624370166
Lenovo,Android 8.1,6.2,3500,Li-Ion,6,2018-10-01,170.0,64,True,True,True,False,True,False,False,False,False,False,130.0,1080,2246,2425680,Android,401.96305502702575
Huawei,Android 9.0,6.39,4200,Li-Po,8,2018-10-01,187.0,256,True,True,True,False,True,True,False,False,False,True,460.0,1440,3120,4492800,Android,537.7585375878442
Huawei,Android 9.0,7.2,5000,Li-Po,8,2018-10-01,232.0,128,True,True,True,False,True,True,False,False,False,True,180.0,1080,2244,2423520,Android,345.88453436242435
Samsung,Android 8.0,6.0,3300,Li-Ion,6,2018-10-01,183.0,64,True,True,True,False,True,False,False,False,False,False,310.0,1080,2160,2332800,Android,402.49223594996215
Huawei,Android 9.0,6.53,4000,Li-Po,6,2018-10-01,188.0,64,True,True,True,False,True,True,False,False,False,True,260.0,1080,2244,2423520,Android,381.3734528957818
Samsung,Android 8.0,6.3,3800,Li-Ion,8,2018-10-01,183.0,64,True,True,True,False,True,False,False,False,False,False,430.0,1080,2220,2397600,Android,391.8674402179235
Huawei,Android 8.1,6.5,4000,Li-Ion,6,2018-10-01,173.0,64,False,True,False,False,True,False,False,False,False,False,220.0,1080,2340,2527200,Android,396.4935063676529
Oppo,Android 8.1,6.4,3600,Li-Ion,6,2018-10-01,156.0,128,True,True,True,False,True,False,False,False,False,False,132.0,1080,2340,2527200,Android,402.68871740464743
Honor,Android 8.1,6.26,4000,Li-Po,4,2018-10-01,167.0,32,False,True,False,False,True,False,False,False,False,False,170.0,720,1520,1094400,Android,268.6747097971711
Honor,Android 9.0,6.39,3500,Li-Po,8,2018-10-01,206.0,128,True,True,True,False,True,False,False,False,True,False,550.0,1080,2340,2527200,Android,403.31890319088325
LG,Android 8.1,6.4,3300,Li-Po,6,2018-10-03,169.0,64,True,True,True,False,True,True,True,True,False,False,70.0,1440,3120,4492800,Android,536.9182898728632
Google,Android 9.0,6.3,3430,Li-Po,4,2018-10-09,184.0,64,True,True,True,False,True,False,True,False,False,False,260.0,1440,2960,4262400,Android,522.4899202905647
Google,Android 9.0,5.5,2915,Li-Po,4,2018-10-09,148.0,64,True,True,True,False,True,False,True,False,False,False,450.0,1080,2160,2332800,Android,439.0824392181405
Huawei,Android 9.0,6.39,4200,Li-Po,8,2018-10-16,189.0,128,True,True,True,False,True,True,False,False,False,True,230.0,1440,3120,4492800,Android,537.7585375878442
OnePlus,Android 9.0,6.41,3700,Li-Po,8,2018-10-29,185.0,128,True,True,True,False,True,True,True,True,True,False,430.0,1080,2340,2527200,Android,402.0604978767151
Realme,Android 8.1,6.3,3500,Li-Ion,4,2018-11-01,168.0,32,True,True,False,False,True,False,False,False,False,False,130.0,1080,2340,2527200,Android,409.08060180789585
Huawei,Android 8.1,7.12,5000,Li-Po,4,2018-11-01,210.0,128,False,True,False,False,True,False,False,False,False,False,180.0,1080,2244,2423520,Android,349.7708774451482
Lenovo,Android 8.1,6.39,3350,Li-Po,6,2018-11-01,210.0,64,True,True,True,False,True,False,True,False,False,False,150.0,1080,2340,2527200,Android,403.31890319088325
Oppo,Android 8.1,6.41,3600,Li-Ion,4,2018-11-01,156.0,128,False,True,False,False,True,False,False,False,False,False,230.0,1080,2340,2527200,Android,402.0604978767151
Oppo,Android 8.1,6.2,4230,Li-Ion,4,2018-11-01,168.0,32,False,True,False,False,True,False,False,False,False,False,290.0,720,1520,1094400,Android,271.27478763391787
Samsung,Android 8.1 Oreo,6.0,3300,Li-Ion,1,2018-11-01,177.0,16,False,True,False,False,True,False,False,False,False,False,120.0,720,1480,1065600,Android,274.3072081525465
Honor,Android 9.0,6.21,3400,Li-Po,6,2018-11-01,162.0,32,False,True,False,False,False,True,False,False,False,False,180.0,1080,2340,2527200,Android,415.0093061819233
Samsung,Android 9.0,6.4,3400,Li-Ion,8,2018-12-01,173.0,128,True,True,True,False,True,True,True,True,False,False,550.0,1080,2340,2527200,Android,402.68871740464743
Lenovo,Android 8.1,6.2,3500,Li-Ion,6,2018-12-01,170.0,64,True,True,True,False,True,False,False,False,False,False,400.0,1080,2246,2425680,Android,401.96305502702575
Huawei,Android 8.1 Oreo,5.45,3020,Li-Ion,1,2018-12-01,142.0,16,False,True,False,False,True,False,False,False,False,False,130.0,720,1440,1036800,Android,295.40714565134834
Xiaomi,Android 9.0,5.84,3000,Li-Ion,6,2018-12-01,150.0,64,False,True,False,False,True,False,False,False,False,False,170.0,1080,2280,2462400,Android,431.99580907456107
Lenovo,Android 8.1,6.39,3350,Li-Po,6,2018-12-01,210.0,128,True,True,True,False,True,False,True,False,False,False,200.0,1080,2340,2527200,Android,403.31890319088325
OnePlus,Android 9.0,6.41,3700,Li-Po,10,2018-12-11,185.0,256,True,True,True,False,True,True,True,True,True,False,700.0,1080,2340,2527200,Android,402.0604978767151
Lenovo,Android 9.0,6.3,3300,Li-Ion,6,2018-12-18,172.0,64,True,True,True,False,True,False,False,False,False,False,300.0,1080,2340,2527200,Android,409.08060180789585
Huawei,Android 9.0,6.21,3400,Li-Ion,3,2018-12-28,160.0,32,False,True,False,False,False,True,False,False,False,False,580.0,1080,2340,2527200,Android,415.0093061819233
Huawei,Android 8.1,6.26,4000,Li-Ion,4,2019-01-01,168.0,32,False,True,False,False,True,False,False,False,False,False,200.0,720,1520,1094400,Android,268.6747097971711
Huawei,Android 8.1,6.26,4000,Li-Ion,3,2019-01-01,168.0,32,False,True,False,False,True,False,False,False,False,False,400.0,720,1520,1094400,Android,268.6747097971711
Xiaomi,Android 8.1 Oreo,5.0,3000,Li-Ion,1,2019-01-01,137.0,8,False,True,False,False,True,False,False,False,False,False,100.0,720,1280,921600,Android,293.7209560109731
LG,Android 8.1,5.0,2500,Li-Ion,2,2019-01-01,140.0,16,False,True,False,False,True,False,False,False,False,False,80.0,720,1280,921600,Android,293.7209560109731
Honor,Android 9.0,6.09,3020,Li-Po,3,2019-01-01,150.0,32,False,True,False,False,True,False,False,False,False,False,100.0,720,1560,1123200,Android,282.1245529709626
LG,Android 8.1,6.1,3000,Li-Ion,4,2019-01-01,159.0,64,True,True,True,False,True,False,False,False,False,False,330.0,1440,3120,4492800,Android,563.3241074075942
Samsung,Android 8.1,6.22,3400,Li-Ion,3,2019-01-01,163.0,16,False,True,False,False,True,False,False,False,False,False,90.0,720,1520,1094400,Android,270.4025214357381
Realme,Android 8.1,6.2,4230,Li-Ion,3,2019-01-01,168.0,32,False,True,False,False,True,False,False,False,False,False,90.0,720,1520,1094400,Android,271.27478763391787
Xiaomi,Android 9.0,6.3,4000,Li-Po,6,2019-01-10,186.0,32,False,True,False,False,False,False,True,False,False,False,170.0,1080,2340,2527200,Android,409.08060180789585
Samsung,Android 8.1,6.3,5000,Li-Po,4,2019-01-28,186.0,32,False,True,False,False,True,False,False,False,False,False,380.0,1080,2340,2527200,Android,409.08060180789585
LG,Android 9.0,6.26,3500,Li-Ion,3,2019-02-01,172.0,64,False,True,False,False,True,False,False,False,False,False,180.0,720,1520,1094400,Android,268.6747097971711
LG,Android 9.0,6.26,3500,Li-Po,3,2019-02-01,170.0,32,False,True,False,False,True,False,False,False,False,False,140.0,720,1520,1094400,Android,268.6747097971711
LG,Android 8.1,5.7,3000,Li-Ion,3,2019-02-01,144.0,32,False,True,False,False,True,False,False,False,False,False,400.0,720,1440,1036800,Android,282.45069189471025
Huawei,Android 9.0,6.09,3020,Li-Ion,3,2019-02-01,150.0,32,False,True,False,False,True,False,False,False,False,False,200.0,720,1560,1123200,Android,282.1245529709626
Samsung,Android 9.0,7.3,4380,Li-Po,12,2019-02-01,276.0,512,True,True,True,False,True,True,True,True,False,True,260.0,1536,2152,3305472,Android,362.18307659530393
Sony,Android 8.0,5.7,3300,Li-Ion,3,2019-02-01,156.0,32,False,True,False,False,True,False,False,False,False,False,230.0,720,1440,1036800,Android,282.45069189471025
Samsung,Android 9.0,7.3,4235,Li-Po,12,2019-02-01,276.0,512,True,True,True,False,True,True,True,True,False,True,400.0,1536,2152,3305472,Android,362.18307659530393
Samsung,Android 9.0,6.7,4500,Li-Ion,8,2019-02-01,198.0,256,True,True,True,False,True,True,True,True,False,True,300.0,1440,3040,4377600,Android,502.0608009941167
Huawei,Android 9.0,8.0,4500,Li-Po,8,2019-02-01,295.0,512,True,True,True,False,True,False,False,False,False,False,200.0,2200,2480,5456000,Android,414.3971524998694
Xiaomi,Android 9.0,6.39,3300,Li-Po,8,2019-02-01,173.0,256,True,True,True,False,True,True,True,True,False,True,530.0,1080,2340,2527200,Android,403.31890319088325
Xiaomi,Android 9.0,6.39,3800,Li-Po,6,2019-02-01,225.0,64,True,True,True,False,True,True,True,True,False,True,410.0,1080,2340,2527200,Android,403.31890319088325
Samsung,Android 9.0,6.1,3400,Li-Ion,8,2019-02-20,157.0,128,True,True,True,False,True,True,True,True,False,True,200.0,1440,3040,4377600,Android,551.4438306000955
Xiaomi,Android 9.0,6.39,3300,Li-Po,8,2019-02-20,173.0,64,True,True,True,False,True,True,True,True,False,True,590.0,1080,2340,2527200,Android,403.31890319088325
Xiaomi,Android 9.0,5.97,3070,Li-Po,6,2019-02-20,155.0,64,True,True,True,False,True,True,True,False,False,True,460.0,1080,2340,2527200,Android,431.69309738521673
Samsung,Android 9.0,5.8,3100,Li-Ion,8,2019-02-20,150.0,128,True,True,True,False,True,True,True,True,False,True,260.0,1080,2280,2462400,Android,434.9750905164546
Samsung,Android 9.0,6.4,4100,Li-Ion,8,2019-02-20,175.0,128,True,True,True,False,True,True,True,True,False,True,360.0,1440,3040,4377600,Android,525.5949010407159
LG,Android 9.0,6.4,4000,Li-Po,6,2019-02-24,183.0,128,True,True,True,False,True,True,True,True,False,False,480.0,1440,3120,4492800,Android,536.9182898728632
LG,Android 9.0,6.21,3550,Li-Po,6,2019-02-24,181.0,64,True,True,True,False,True,True,True,True,False,False,350.0,1080,2248,2427840,Android,401.6060445003491
LG,Android 9.0,6.1,3500,Li-Po,6,2019-02-24,167.0,128,True,True,True,False,True,True,True,True,False,False,230.0,1440,3120,4492800,Android,563.3241074075942
Sony,Android 9.0,6.5,3330,Li-Ion,6,2019-02-25,178.0,64,True,True,True,False,True,True,False,False,False,True,500.0,1644,3840,6312960,Android,642.6339291259881
Samsung,Android 9.0,6.4,4000,Li-Po,6,2019-02-25,166.0,64,False,True,False,False,True,False,False,False,False,False,110.0,1080,2340,2527200,Android,402.68871740464743
Sony,Android 9.0,6.5,3000,Li-Ion,6,2019-02-25,180.0,64,True,True,True,False,True,False,False,False,False,False,560.0,1080,2520,2721600,Android,421.7966643247703
Sony,Android 9.0,6.0,2870,Li-Ion,4,2019-02-25,162.0,64,True,True,True,False,True,False,False,False,False,False,280.0,1080,2520,2721600,Android,456.94638635183446
Samsung,Android 9.0,6.4,4000,Li-Po,4,2019-02-25,165.0,32,False,True,False,False,True,False,False,False,False,False,100.0,1080,2340,2527200,Android,402.68871740464743
Samsung,Android 8.1,6.4,5000,Li-Po,6,2019-02-27,174.0,32,False,True,False,False,True,False,False,False,False,False,240.0,1080,2340,2527200,Android,402.68871740464743
Xiaomi,Android 9.0,6.3,4000,Li-Po,6,2019-02-28,186.0,64,True,True,True,False,True,False,True,False,False,False,260.0,1080,2340,2527200,Android,409.08060180789585
Samsung,Android 9.0,6.2,3400,Li-Ion,4,2019-02-28,168.0,32,False,True,False,False,True,False,False,False,False,False,300.0,720,1520,1094400,Android,271.27478763391787
Xiaomi,Android 9.0,6.39,4000,Li-Ion,6,2019-03-01,205.0,128,True,True,True,False,True,True,True,False,False,False,400.0,1080,2340,2527200,Android,403.31890319088325
